,product,topic,review_count,topic_coherence,top_words,best_review,best_review_fit,top_bigrams_pmi,top_bigrams_freq,top_trigrams_pmi,top_trigrams_freq
4,B001EO5Q64,4,1,0.4772703337025163,"['fat', 'saturate', 'magnesium', 'book', 'risk', 'study', 'life', 'company', 'trust', 'everyone']","i wrote a review of this product detailing my own experience with this product and coconut oil in general. it generated a good discussion spanning 97 comments, however it was not very concise and i wished i had made my points more clearly. this is a rewrite of my initial review.  i purchased this product because i had heard stories in the popular media about how coconut oil contains a healthy form of saturated fat. i welcomed this news because coconut oil is a fun ingredient. it has a high smoke point, a great taste, and does not go rancid.  as a chemist, the hypothesis for why it may be healthier made sense to me. coconut oil contains medium chain saturated fats, which differ from the long chain saturated fats found in red meat. i studied lipid transport during my phd and i think it is totally possible the body does different things with these two different chemicals.  however it is also totally possible that the two types of saturated fat both increase one's risk of cardiovascular disease. to figure this out, i looked through the literature and spoke with people to see what proof there was.  what i found was that the arguments that suggest medium chain saturated fats are health appeared flawed to me. here are the arguments i have heard:  some people reference studies of island dwelling-people who eat diets rich in coconut fats. these people have low rates of heart disease. the problems with these studies are significant. first, these people often die earlier than westerners, and that is why they have lower cardiovascular disease. they have lower rates of alzheimer's disease too. this is because of the second, larger problem: there are many things about the life of an island-dwelling person that is different than that of a westerner. maybe the diet is the cause of an observed effect, maybe it is the increased exercise or different sleep pattern. you just cannot draw conclusions when so many variables have changed. islanders are just too different to use as a model.  some people trust books written about the subject like ""the coconut oil miracle"" or ""the healing miracle of coconut oil"". the problem with these books is that they are books, not studies. to prove something, you have to perform a study. to make their arguments, they often cite studies, but the studies are like the one above, typically flawed. there is not a paper published that shows medium chain saturated fats do not increase the risk of cardiovascular disease the way saturated fats do.  there have also been citations from doctors such as dr. mercola. it is best to take advice from leaders in the field, rather than doctors trying to sell a book or treatement. specifically dr. mercola has been admonished by the fda for making misleading claims:  [...] be careful who you trust.  ultimately, there is no evidence that medium chain saturated fats have different health effects than saturated fats. the most convincing argument in favor of coconut oil is that saturated fats themselves are not dangerous. there is controversy on this subject (just like with most medical subjects) but the vast majority of the data supports the idea that saturated fat increases your risk of cardiovascular disease. to support this, here are some sources.  1) harvard university school of public health published this easy guide to fats and cholesterol: [...] here they recommend that you should not decrease fat intake overall, just replace saturated fats with unsaturated, the less saturated the better. 2) the most convincing paper on this subject says this: ""based on consistent evidence from human studies, replacing saturated fat with polyunsaturated fat modestly lowers coronary heart disease risk, with ~10% risk reduction for a 5% energy substitution; whereas replacing saturated fat with carbohydrate has no benefit and replacing saturated fat with monounsaturated fat has uncertain effects. ""  to restate this, if you replace saturated fat with polysaturated fat, you will reduce your risk of heard disease. the authors say a 10% risk reduction is modest, but consider that you are most likely to die for a heart attack so a 10% risk reduction is quite welcome in my opinion. further research has shown ""the meta-analysis of the trials showed that increasing polyunsaturated fat consumption as a replacement for saturated fat reduced the risk of coronary heart disease events by 19%."" that is a huge effect. citation is here: lipids. 2010 oct;45(10):893-905. epub 2010 mar 31. saturated fat and cardiometabolic risk factors, coronary heart disease, stroke, and diabetes: a fresh look at the evidence. micha r, mozaffarian d. department of epidemiology, harvard school of public health, boston, ma 02115, usa. 3) finally here is a list of all the studies done on the subject, what you will find is that, while the topic is controversial, it is not a 50/50 toss-up. the majority of studies find saturated fat to increase the risk of cardiovascular disease. [...]  to summarize what i learned from these conversations and articles, i now know that there is no proof that medium chain saturated fats behave differently than long chain saturated fats, and i know saturated fats likely increase your risk of cardiovascular disease as much as 19%.  i decided to take the more conservative path and i sold the coconut oil i bought, hopefully to someone who plans on using it in some other way besides eating it. i hope to realize the health benefits associated with replacing saturated fats in my diet with polyunsaturated fats.",0.52327055,"['dr. mercola', 'harvard school', 'school public', 'totally possible', '... ]', '[ ...', '[ ]', 'most convincing', 'coronary heart', 'public health']","['coconut oil', 'chain fats', 'chain saturated', 'disease .', 'of disease', 'risk of', 'the of', '. i']","['[ ... ]', 'school public health', '10 % reduction', ': ... ]', ': [ ...', ': [ ]', 'they have lower', 'is totally possible', '10 risk reduction', 'harvard school of']","['medium chain fats', 'medium chain saturated', 'medium saturated fats', 'of cardiovascular disease', 'of disease .', 'risk cardiovascular disease', 'risk of cardiovascular', 'cardiovascular disease .']"
5,B001EO5Q64,5,4,0.4437891543063996,"['bread', 'itch', 'weight', 'four', 'purity', 'pancake', 'live', 'layer', 'care', 'lip']",this product so far has been easy to use and has met my expectations. i am new to using this type of product.,0.87299275,"['cook with', 'a moisturizer', 'for almost', 'skin irritation', 'use as', 'cleared my', 'this product', 'to cook', 'to with', 'on my']","['i use', 'on my', 'use it', ', and', ', i', ', treatment', '. do', '. has']","['to cook with', 'cook with ,', 'a moisturizer ,', 'i do not', '. do not', 'use on my', 'i use it', '. it has']","['a moisturizer ,', 'cook with ,', 'i do not', 'i use it', 'to cook with', 'use on my']"
6,B001EO5Q64,6,113,0.4039987308435391,"['coconut', 'good', 'taste', 'like', 'flavor', 'brand', 'health', 'one', 'benefit', 'find']","first things first: the flavour of this coconut oil is wonderful. very clean on the tongue with just a slight back hint of coconut flavour. yes, this will slightly flavour some of your dishes to taste faintly of coconut if the dish is not heavily spiced. when i use coconut oil in place of butter for many ethiopian and indian dishes, i do not really notice any coconut flavour--but these are heavily spiced cuisines and so the sheer level of spice involved will cover up the delicate coconut flavour of this oil. in baking, however, there is a wonderful little hint of it. when i have made cookies and cakes using this in place of shortening or butter, many people have commented that something felt different about the dessert, but they could not put their finger on it right away until i would suggest coconut. i say all of this, though, in case someone who absolutely hates coconut is considering using coconut oil as a part of their diet. while it has many great health benefits, if you cannot stand the flavour of coconut in any shape or form, you probably will not enjoy this product. i personally enjoy the added depth and dimension is gives my food, as well as the fact it is cholesterol free.  if you are thinking this would not taste like anything, then you are thinking of what is called ""rbd coconut oil"", that is to say, coconut oil which has been refined, bleached, and deodorised. this is not that product, and in my opinion, is far superior to any rbd coconut oil you could find.  now, the health benefits. coconut gets props for being cholesterol free. many people want to downplay its wonderfulness by pointing out that it is loaded in saturated fats. however! the saturated fats found in coconut oil are mostly medium-chain fatty acids, which bind together to form medium-chain triglycerides. medium-chain triglycerides, or mcts, are much easier for the body to break down and process than long-chain triglycerides, which are the saturated fats that are usually predominant in our diets. because mcts are so easily broken down in the body, they do not put a great strain on your pancreas or digestive system. coconut oil is not a cure-all, however. it is not some miracle food (imo), but i do think it should be seen as a healthy, viable alternative to butter and some cooking oils. should it replace these other oils and butter outright? no, i do not think so. but i think it deserves a place of respect alongside your butter and olive oil in the kitchen.",0.9957862,"['already overweight', 'eden organics', 'hemp seeds', 'higher heats', 'ice cream', 'professionals knock', 'reasonably priced', 'sample packs', 'september 13', 'medium chain']","['it is', ', and', '. it', 'i have', '. is', ', i', 'this is', ', ,']","['combine eden organics', 'sample packs yellow', ': 9:15 mins', 'length : 9:15', 'greasy gunk combine', 'packs yellow gunk', '30 minute meals', 'through sample packs', 'coated whole machine', 'link above goes']","['. i have', '. i use', '. this is', 'of coconut oil', 'coconut oil .', '. i it', 'coconut oil ,', 'i use it']"
7,B001EO5Q64,7,7,0.3765502103632624,"['box', 'jar', 'leak', 'problem', 'eczema', 'plastic', 'container', 'seal', 'bag', 'low']","we use this oil for tons of things!  it cleared up our son's cradle cap (in 2 days), baby acne (in 3 days), eczema (in 2 days) and cuts/scrapes (usually the same day).  we use it for cooking and for sunscreen.  great product!",0.95553464,"['new opaque', 'at bottom', 'have found', '2 days', 'we use', 'days )', '( 2', '2 )', 'for cooking', 'great but']","['the oil', '. the', 'it was', 'i it', 'it is', 'the .', 'the of', '( in']","['( 2 days', '2 days )', 'at bottom of', 'in 2 days', '( in days', 'in days )', '( in 2', 'in 2 )', 'i have found', 'for cooking and']","['. i it', 'bottom of the', 'in days )', 'it was sealed', 'the bottom of', 'the bottom the', '( 2 days', '( in 2']"
8,B001EO5Q64,8,2,0.37058622609983244,"['whatever', 'staple', 'pop', 'corn', 'popcorn', 'warm', 'ready', 'delivery', 'boyfriend', 'advice']","this is the absolute finest oil for baking...also great on the skin. bye-bye, canola oil and genetically modified oils! put me on automatic delivery !",0.58757704,['in a'],[],[],[]
0,B0026RQTGE,0,10,0.5647239335226832,"['bad', 'know', 'everything', 'really', 'sensitive', 'cause', 'meal', 'would', 'piece', 'break']",my dog's morning just would not be complete without her greenie! i think it is the minty scent that drives her crazy but she loves them. she is @18 lb so the teenies are just right for her.,0.9385481999999999,"['his colon', 'problem with', 'she loves', 'he pooping', 'his was', '! fantastic', 'loves them', 'know what', 'on amazon', 'she them']","['it is', 'a of', 'i have', '. i', 'is the', '! !', '! i', '. ,']","['she loves them', '! fantastic product', '! ! fantastic', 'without greenies !', 'wheat gluten is', 'greenies ! !', 'on amazon .', 'would not a', '. however ,', 'so i have']","['greenies ! !', 'i have not', '! fantastic product', '! this is', ', i have', '. , i', '. however ,', 'is it is']"
1,B0026RQTGE,1,11,0.5596123896930285,"['em', 'good', 'recommend', 'soon', 'run', 'smell', 'stuff', 'problem', 'brushing', 'well']",not only my logs like these snacks... me too because their mouth is not stinky anymore! ;) i will keep on buying it because of that reason. dog lovers: you will like this product.,0.92840314,"['christmas present', 'leaves screen', 'highly recommend', 'leaves door', 'mail lady', 'screen door', 'screen open', 'she leaves', ""'' -"", 'because of']","[', i', ', the', ""'' -"", ', but', ', he', '- the', 'because of', 'my ,']","['leaves screen door', 'leaves screen open', 'she leaves screen', 'leaves door open', 'screen door open', 'fantastic product !', 'the mail lady', '! product delivered', ""'' - the"", 'product ! product']","[', the mail', '- the dog', 'as . no', 'fantastic product !', 'for a product', 'leaves door open', 'leaves screen door', 'leaves screen open']"
2,B0026RQTGE,2,59,0.5111997573427363,"['greenies', 'box', 'order', 'time', 'size', 'price', 'receive', 'come', 'package', 'purchase']","half way through the supply, i noticed that there were tiny white worms boring through a greenie so i checked the remaining greenies and they also had worms.  please empty the contents of the box and check the greenies when you receive your order before giving them to your dog.  this may have been an isolated incident but it would only take a few minutes to check the contents for freshness.",0.97399384,"['added bonus', 'weeks later', 'zip-lock pouch', 'stuck together', 'found worm', 'joint care', 'never seen', 'pet stores', 'year old', '27 ounce']","['. the', 'i have', ', i', 'the size', 'is a', ', but', 'i not', 'my dogs']","['an added bonus', '! 7 pm', 'teenie sized chews', 'your best friend', 'town ! exactly', 'from vendor again', 'stuck together in', 'on regular basis', 'greenies stuck together', 'order from vendor']","['! ! !', ', but i', '. i the', '. so i', 'them . i', '! ! i', '! i have', '! this is']"
3,B0026RQTGE,3,432,0.48310094932696945,"['greenies', 'teeth', 'treat', 'get', 'one', 'give', 'breath', 'like', 'clean', 'chew']","i will continue to give these to my dogs. they like them and supposedly they clean their teeth. i started to give these to my dog daily, but her digestive system did not like it enough for that. most of it seems to be digestible, but she threw up green foam on the morning after the second day in a row of eating one-a-day greenies. note that she was also constipated as well. greenie advises to have plenty of water available for drinking these, so i am guess they know these side effects can occur. my dog has plenty of water available, but she did not drink any more than normal, which may have resulted in the effects. i do not plan on training my dog to drink lots of extra water after eating these. giving here one every now and then shows no negative effects, and that what i plan on doing. not a complaint to me, but i think people who like giving there dog all natural health food should know that this product is far from ""green."" it is pumped pull of artificial ingredients like a multivitamin. it is also made from concentrated grain protein, rather than the animal protein dogs should be getting. i personally do not feel that this is that big of a deal health wise for a creature than lives 12-18 years, but or people who invest the extra money on organic/natural dog food, you should be staying away from this product.",0.9920468000000001,"['[ asin', 'e. antic', 'king charles', 'notoriously finicky', 'individually wrapped', 'peanut butter', 'cocker spaniel', 'common sense', 'oral hygiene', 'english bulldog']","['my dog', 'they are', 'i have', '. they', ', i', ', but', '. the', 'them .']","['[ asin :', 'pay twenty dollars', 'weighs 15 pounds', 'plenty water available', '-- -- sorry', 'fedex guy !', 'them [ asin', 'take into consideration', 'eventually -- --', 'recommended by vets']","['my dog loves', '. they are', 'i do not', '. my dogs', '! ! !', '. i not', '. it is', '. my loves']"
4,B0026RQTGE,4,44,0.43468306372041904,"['get', 'one', 'greenies', 'go', 'know', 'greenie', 'time', 'every', 'say', 'great']","my two dachshunds love these things.  they know they are going to get one every morning.  they lead me to the pantry and are so cute when they beg or i call it talking, letting me know that they cannot hardly wait.  great product.",0.96101487,"['[ ]', 'dry canned', 'esophagus intestine', 'everything smoothly', 'everything went', 'fur baby', 'kill pets', 'linda turner', 'lives nearly', 'nearly thirteen']","['i have', '. my', 'my dog', 'them .', '. they', 'to the', '. she', 'i them']","['everything went smoothly', 'lives nearly thirteen', 'linda turner would', 'nearly thirteen years', 'turner would recommend', 'would recommend ordering', '[ ... ]', 'esophagus or intestine', 'several times ...', 'much linda turner']","['. my dog', '! ! i', '. these are', 'my dog loves', '. my dogs', 'dogs love .', 'it is time', '. dogs love']"
5,B0026RQTGE,5,7,0.36779711048383046,"['right', 'crate', 'hide', 'time', 'consider', 'green', 'bag', 'second', 'write', 'awhile']","son excelentes, les encantan a mis perritos y le mantienen el aliento fresco. llegaron a tiempo y en perfecto estado. estoy satisfecha con el producto y el envio.",0.96428466,"['authorized vendor', 'loves these', 'purchased through', 'an authorized', '`` authorized', ""authorized ''"", 'have no', 'an ``', 'through ``', '! thats']","['. i', 'i have', 'the product', ""'' ."", '`` authorized', ""authorized ''"", 'i the', 'product .']","['some more !', '! thats about', '`` authorized vendor', 'purchased through ``', '! will bye', 'an `` authorized', ""`` authorized ''"", 'is rite !', 'love them !', '! ! thats']","['! ! this', '! ! will', ""`` authorized ''"", ""authorized '' ."", 'more ! !', 'rite ! !', 'the product .', 'them ! !']"
6,B0026RQTGE,6,67,0.3099623758254894,"['price', 'amazon', 'store', 'buy', 'great', 'pet', 'find', 'shipping', 'cheap', 'greenies']","these are genuine greenies product, not a knockoff.  my dogs love them!  it is their favorite treat.  i have 2 small dogs, both under 10 lbs. and the teenie size is perfect for them.  i paid $22.37 for this 96-pack and it is by far the best price i have found anywhere.  i wish these were part of the subscribe & save program.",0.9626439,"['dashchund minpin', 'some reason', 'who ask', 'live without', 'vet said', 'after dinner', 'could afford', 'could ask', 'run out', ""`` ''""]","['my dog', 'the price', 'a great', 'for the', 'pet store', '! i', 'i have', '! !']","['who could ask', 'course which doggies', 'could ask more', 'can live without', 'fortune ! thank', 'an order confirmation', 'doggies do ?', 'my dashchund minpin', 'super fast shipping', 'not live without']","['the pet store', '. my dogs', 'at the pet', '! ! !', 'a great price', 'my dogs love', 'pet store .', 'the best price']"
